66.9163	51.8512	4.35148	15.0651	13.148
66.9163	51.8512	4.35148	15.0651	13.148
90.2009	8.47597	15.2197	81.725	2.27982
90.2009	8.47597	15.2197	81.725	2.27982
91.8575	83.6669	2.20564	8.19059	15.2939
91.8575	83.6669	2.20564	8.19059	15.2939
57.7223	33.8257	7.37175	23.8966	10.1277
57.7223	33.8257	7.37175	23.8966	10.1277
56.9367	28.5088	8.73838	28.428	8.76111
56.9367	28.5088	8.73838	28.428	8.76111
56.9427	28.9056	8.62756	28.0371	8.87193
56.9427	28.9056	8.62756	28.0371	8.87193
57.0096	30.0122	8.32607	26.9974	9.17342
57.0096	30.0122	8.32607	26.9974	9.17342
130.857	3.62817	16.1898	127.229	1.30971
130.857	3.62817	16.1898	127.229	1.30971
57.997	23.2241	10.3449	34.7729	7.15461
57.997	23.2241	10.3449	34.7729	7.15461
57.7875	23.726	10.1825	34.0614	7.31699
57.7875	23.726	10.1825	34.0614	7.31699
131.508	3.57199	16.1969	127.936	1.30259
131.508	3.57199	16.1969	127.936	1.30259
102.195	6.65048	15.6609	95.544	1.83855
102.195	6.65048	15.6609	95.544	1.83855
57.029	30.2107	8.27316	26.8183	9.22633
57.029	30.2107	8.27316	26.8183	9.22633
71.3233	13.186	13.7887	58.1373	3.71077
71.3233	13.186	13.7887	58.1373	3.71077
88.1264	79.2739	2.38038	8.85245	15.1191
88.1264	79.2739	2.38038	8.85245	15.1191
59.7629	20.3816	11.2959	39.3813	6.2036
59.7629	20.3816	11.2959	39.3813	6.2036
75.6771	11.7519	14.2578	63.9252	3.24166
75.6771	11.7519	14.2578	63.9252	3.24166
65.618	49.8733	4.58769	15.7447	12.9118
65.618	49.8733	4.58769	15.7447	12.9118
60.6608	41.2775	5.8595	19.3833	11.64
60.6608	41.2775	5.8595	19.3833	11.64
57.2413	31.7054	7.88626	25.5359	9.61323
57.2413	31.7054	7.88626	25.5359	9.61323
66.6673	51.4774	4.39473	15.1899	13.1048
66.6673	51.4774	4.39473	15.1899	13.1048
74.9645	62.9988	3.31015	11.9657	14.1893
74.9645	62.9988	3.31015	11.9657	14.1893
72.1866	59.3117	3.60722	12.8749	13.8923
72.1866	59.3117	3.60722	12.8749	13.8923
72.9423	60.3278	3.52124	12.6145	13.9783
72.9423	60.3278	3.52124	12.6145	13.9783
83.5481	73.7761	2.63801	9.772	14.8615
83.5481	73.7761	2.63801	9.772	14.8615
62.347	17.8842	12.1627	44.4628	5.33678
62.347	17.8842	12.1627	44.4628	5.33678
72.8828	60.2482	3.52786	12.6346	13.9716
72.8828	60.2482	3.52786	12.6346	13.9716
75.6487	63.8884	3.24433	11.7603	14.2552
75.6487	63.8884	3.24433	11.7603	14.2552
96.8381	89.4358	2.01046	7.40236	15.489
96.8381	89.4358	2.01046	7.40236	15.489
56.9368	28.4124	8.76552	28.5244	8.73397
56.9368	28.4124	8.76552	28.5244	8.73397
64.984	48.8786	4.71361	16.1054	12.7859
64.984	48.8786	4.71361	16.1054	12.7859
106.664	6.08335	15.7807	100.581	1.71879
106.664	6.08335	15.7807	100.581	1.71879
58.7164	21.8536	10.7973	36.8629	6.70223
58.7164	21.8536	10.7973	36.8629	6.70223
102.357	6.62901	15.6656	95.7278	1.83386
102.357	6.62901	15.6656	95.7278	1.83386
58.3521	22.4942	10.5843	35.8579	6.91523
58.3521	22.4942	10.5843	35.8579	6.91523
62.0681	18.107	12.0847	43.9611	5.41476
62.0681	18.107	12.0847	43.9611	5.41476
88.7051	8.74517	15.1481	79.9599	2.35142
88.7051	8.74517	15.1481	79.9599	2.35142
59.0157	21.3862	10.9543	37.6295	6.54522
59.0157	21.3862	10.9543	37.6295	6.54522
70.0776	56.4141	3.8713	13.6635	13.6282
70.0776	56.4141	3.8713	13.6635	13.6282
58.7946	37.0676	6.65984	21.727	10.8396
58.7946	37.0676	6.65984	21.727	10.8396
58.6269	22.0028	10.7474	36.6241	6.75209
58.6269	22.0028	10.7474	36.6241	6.75209
57.1951	31.4384	7.95389	25.7567	9.5456
57.1951	31.4384	7.95389	25.7567	9.5456
103.912	6.42672	15.7092	97.4855	1.79025
103.912	6.42672	15.7092	97.4855	1.79025
64.6529	16.3024	12.717	48.3505	4.78251
64.6529	16.3024	12.717	48.3505	4.78251
58.0714	35.0112	7.10119	23.0602	10.3983
58.0714	35.0112	7.10119	23.0602	10.3983
62.142	44.0948	5.39382	18.0471	12.1057
62.142	44.0948	5.39382	18.0471	12.1057
69.3735	55.4234	3.96848	13.95	13.531
69.3735	55.4234	3.96848	13.95	13.531
56.9399	28.7873	8.66044	28.1526	8.83905
56.9399	28.7873	8.66044	28.1526	8.83905
112.381	106.959	1.59056	5.42201	15.9089
112.381	106.959	1.59056	5.42201	15.9089
57.623	24.1734	10.0394	33.4496	7.46013
57.623	24.1734	10.0394	33.4496	7.46013
59.2181	38.1243	6.44633	21.0938	11.0532
59.2181	38.1243	6.44633	21.0938	11.0532
143.36	2.60657	16.3028	140.754	1.19674
143.36	2.60657	16.3028	140.754	1.19674
109.513	103.767	1.65176	5.74577	15.8477
109.513	103.767	1.65176	5.74577	15.8477
76.8516	65.437	3.13473	11.4145	14.3648
76.8516	65.437	3.13473	11.4145	14.3648
57.0768	30.6291	8.16282	26.4477	9.33667
57.0768	30.6291	8.16282	26.4477	9.33667
57.8463	23.5784	10.2301	34.2679	7.26942
57.8463	23.5784	10.2301	34.2679	7.26942
59.9007	20.2159	11.3527	39.6848	6.14678
59.9007	20.2159	11.3527	39.6848	6.14678
74.7	12.0469	14.1632	62.653	3.33632
74.7	12.0469	14.1632	62.653	3.33632
65.2602	15.9457	12.8417	49.3145	4.65781
65.2602	15.9457	12.8417	49.3145	4.65781
66.2935	15.382	13.0381	50.9115	4.46142
66.2935	15.382	13.0381	50.9115	4.46142
68.039	53.5077	4.16727	14.5313	13.3322
68.039	53.5077	4.16727	14.5313	13.3322
93.4	7.9359	15.3585	85.4641	2.14098
93.4	7.9359	15.3585	85.4641	2.14098
57.2926	31.9814	7.81703	25.3112	9.68246
57.2926	31.9814	7.81703	25.3112	9.68246
56.9808	27.318	9.07943	29.6628	8.42006
56.9808	27.318	9.07943	29.6628	8.42006
78.8379	10.8816	14.5305	67.9564	2.96899
78.8379	10.8816	14.5305	67.9564	2.96899
57.1484	26.0036	9.47047	31.1448	8.02902
57.1484	26.0036	9.47047	31.1448	8.02902
66.7164	51.5513	4.38613	15.1651	13.1134
66.7164	51.5513	4.38613	15.1651	13.1134
70.0265	13.6838	13.6213	56.3426	3.87819
70.0265	13.6838	13.6213	56.3426	3.87819
57.494	32.9243	7.58563	24.5698	9.91386
57.494	32.9243	7.58563	24.5698	9.91386
58.0055	23.2051	10.3511	34.8004	7.14841
